"id","object","sdh_knuckle_joint","sdh_finger_12_joint","sdh_finger_13_joint","sdh_finger_22_joint","sdh_finger_23_joint","sdh_thumb_2_joint","sdh_thumb_3_joint","direction","qw","qx","qy","qz","pos-x","pos-y","pos-z","eps_l1","vol_l1","indicee"
"0","mildessa","0.0","-0.601796310107","0.594000011915","-0.552796311039","0.755000013043","-0.402796307174","0.631000010413","SIDE","1.01482928906e-16","0.820499839181","-0.0803729658195","0.565968373913","-166.49840225","90.4155009881","67.5442160633","0.011648678","0.000054701","426"
"1","mildessa","0.0","-0.648796312339","0.58800001163","-0.572796308729","0.742000012426","-0.375796305891","0.590000011725","SIDE","-7.81292052002e-18","0.888130614683","-0.0937218973018","0.449933569796","-144.527781429","89.5940221905","107.766410786","0.010184823","0.000058282","459"
"2","mildessa","0.0","-1.31279632106","1.57079632679","-0.812796313609","1.32300002046","-0.393796306746","0.978000017116","SIDE","1.22479695628e-16","-0.670365726895","0.0904746428782","0.736494488235","159.689234478","63.7196410299","-8.27739686723","0.009253056","0.000087578","468"
"3","mildessa","0.0","-1.13879631931","1.57079632679","-1.14179631946","1.57079632679","-0.619796310961","1.51479632739","SIDE","0.950367234519","0.0017897165368","0.311125242413","-2.39573133366e-17","-89.9177995258","79.0459565415","-122.772863694","0.007360837","0.000039135","553"
"4","mildessa","0.0","-1.27879631944","1.57079632679","-1.05879631877","1.57079632679","-0.441796309026","1.24200001988","SIDE","-3.84637514341e-17","0.811803877765","-0.0346178504934","-0.582903138157","145.263779899","74.4201352673","55.2229686745","0.005040808","0.000029103","559"
"5","mildessa","0.0","-0.721796312547","0.742000012426","-0.526796309804","0.334000006085","-0.257796306806","0.150000003865","SIDE","1.41322725725e-16","-0.670365726895","0.0904746428782","0.736494488235","184.286397906","60.3999313733","-10.3909670837","0.007125608","0.000043180","569"
"6","mildessa","0.0","-0.700796311549","0.797000015038","-0.609796310487","0.654000011506","-0.279796304591","0.363000007463","SIDE","-3.84637514341e-17","0.811803877765","-0.0346178504934","-0.582903138157","168.83875475","73.4148247765","63.2053249432","0.012067134","0.000056295","574"
"7","mildessa","0.0","-1.17079631757","0.907000013744","-0.866796316174","1.26900002116","0.209203702337","2.02996189274e-16","TOP","0.437604024668","0.615605226195","-0.487888963464","0.437604024668","1.63199171987","267.831095849","-3.53649756129","0.003546391","0.000025589","597"
"8","mildessa","0.0","-0.567796311751","0.598000012105","-0.625796311246","0.760000013281","-0.334796307204","0.439000007813","SIDE","0.891771524926","-0.0229436187617","0.451903903159","-1.67291974193e-16","-146.452902458","73.3574670754","-105.439949638","0.014725064","0.000078140","626"
"9","mildessa","0.0","-1.08879631694","1.57079632679","0.290203702925","0.0","-0.653796312576","1.56479632977","SIDE","1.03068846744e-16","0.942520632797","0.068156030611","0.327123237088","-94.5688570993","94.1230741237","121.892467629","0.006434597","0.000032800","634"
"10","mildessa","0.0","-0.572796308729","0.773000013898","0.254203701215","2.93142642573e-14","-0.387796306461","0.617000009748","SIDE","1.03068846744e-16","0.942520632797","0.068156030611","0.327123237088","-109.929379448","93.0123162315","141.471248747","0.007336379","0.000028875","637"
"11","mildessa","0.0","-0.601796310107","0.773000013898","-0.608796310439","0.797000015038","-0.370796305654","0.605000009178","SIDE","0.837853644973","0.00187582493204","0.545891702525","2.74332948178e-17","-162.364736888","79.096852062","-71.5136790218","0.002574886","0.000033415","640"
"12","mildessa","0.0","-0.658796312814","0.786000014516","-0.648796312339","0.779000014183","-0.298796305494","0.461000008858","SIDE","-2.00552530372e-16","0.880109133268","-0.00489034519964","-0.474746245969","146.78027564","78.0995857298","102.109816819","0.008365576","0.000071471","660"
"13","mildessa","0.0","-0.604796310249","1.155000019","-1.08179631661","1.57079632679","-0.569796311846","1.43800002267","SIDE","0.550242643857","0.0378142957004","0.834148135478","-5.04424292182e-17","-141.343100888","102.979321017","61.8453131576","0.013874545","0.000057101","689"
"14","mildessa","0.0","-1.200796319","1.57079632679","-1.57079632679","1.57079632679","-0.475796307381","1.33500002103","SIDE","-2.01045288432e-16","0.880109133268","-0.00489034519964","-0.474746245969","125.964059418","78.2152514799","88.4284476029","0.007247617","0.000029040","693"
"15","mildessa","0.0","-0.595796309822","0.759000013233","-0.598796309964","0.777000014088","-0.371796305701","0.589000011678","SIDE","0.950367234519","0.0017897165368","0.311125242413","-2.38432308921e-17","-104.648738354","79.1306947795","-142.860182098","0.016657553","0.000081509","696"
"16","mildessa","0.0","-0.602796310154","0.362000007415","-0.580796309109","0.682000012835","-0.331796307061","0.464000009","SIDE","5.82253697776e-17","0.715038196966","-0.104562468787","0.691221431236","-182.051159481","97.8651961191","7.14956928826","0.005950692","0.000033467","700"
"17","mildessa","0.0","-0.668796313289","0.765000013518","-0.494796308284","0.38000000827","-0.305796305826","0.199000006192","SIDE","0.703970254131","0.093895077055","0.70399545155","-2.16849596968e-16","-185.457354905","76.6502298906","2.46076878453","0.009470407","0.000049996","704"
"18","mildessa","0.0","-0.488796307999","-3.30277331501e-16","-1.14179631946","1.04900001723","0.173203700627","0.231000004453","TOP","-0.433682334269","-0.39066258236","0.686456125787","-0.433682334269","19.9324776751","266.599169526","-0.428828667215","0.006292138","0.000033048","710"
"19","mildessa","0.0","-0.995796315782","1.57079632679","-1.12479631865","1.57079632679","-0.542796310564","1.41300002148","SIDE","0.850096068905","0.0198416751797","0.526253723557","-1.38762194864e-16","-138.577084063","102.188848703","-66.2928568546","0.005242290","0.000024303","711"
"20","mildessa","0.0","-1.22979632038","1.57079632679","-0.763796314541","1.3280000207","-0.477796307476","1.09700001951","SIDE","0.703970254131","0.093895077055","0.70399545155","-2.16849596968e-16","-160.766968593","73.3571607092","2.24027137825","0.009326998","0.000075449","714"
"21","mildessa","0.0","-0.520796309519","0.0","-1.10679631779","1.57079632679","-0.604796310249","1.49600002542","SIDE","0.195289217498","0.00462223718636","0.980734804344","-6.06919413952e-17","-60.645305284","98.8832202376","142.145320185","0.011105175","0.000042572","723"
"22","mildessa","0.0","-1.03679631773","1.57079632679","-1.10379631765","1.57079632679","-0.548796310849","1.41500002157","SIDE","0.893411529028","0.0280470770333","0.448362800944","7.96090717482e-17","-124.101579403","103.879055537","-89.5863757059","0.003646027","0.000017724","724"
"23","mildessa","3.88578058619e-16","-0.524796309709","2.89331874773e-15","-1.15579632012","1.10000001965","0.112203700989","0.359000007273","TOP","0.535178467825","0.276535055364","0.59219623294","-0.535178467825","-17.2428737315","270.433997405","-3.05261737674","0.002636770","0.000032181","725"
"24","mildessa","0.0","-0.550796310944","0.0","-0.587796309442","0.697000013548","-0.334796307204","0.477000009618","SIDE","0.45669830475","0.0284942737239","0.889165189829","9.75478738833e-17","-146.039899404","102.05507664","106.287928623","0.004290762","0.000010917","730"
"25","mildessa","0.0","-1.57079632679","1.55779632944","-1.24379632104","1.57079632679","0.278203702355","0.0","TOP","0.437604024668","0.615605226195","-0.487888963464","0.437604024668","4.4163892021","243.773341749","-9.36570834242","0.009141954","0.000035045","736"
"26","mildessa","0.0","-0.558796311324","-1.34015774165e-16","-1.13379631908","1.57079632679","-0.547796310801","1.4260000221","SIDE","-0.316244773853","0.00547063279034","0.948661855029","-4.04577845125e-17","91.3790097222","98.3405991194","123.80847988","0.008284546","0.000035421","738"
"27","mildessa","0.0","-0.543796310611","0.0","-0.586796309394","0.737000012188","-0.352796308059","0.543000009493","SIDE","0.550242643857","0.0378142957004","0.834148135478","-5.04424292182e-17","-164.209677562","104.015927652","71.6714628557","0.004417529","0.000010178","739"
"28","mildessa","0.0","-1.0067963163","1.57079632679","-1.08279631665","1.57079632679","-0.585796309347","1.46300002385","SIDE","0.976578342224","0.0222233699846","0.214011362609","-3.37502324376e-17","-64.4838031793","103.18493244","-137.973146352","0.003741582","0.000015749","741"
"29","mildessa","0.0","-1.14379631955","1.57079632679","-0.220796305049","0.0","-0.526796309804","1.39400002384","SIDE","6.43400908779e-17","0.980734804344","-0.00462223718636","0.195289217498","-61.0245286318","98.8850075304","143.059807238","0.003548314","0.000043387","743"
